iter	Logloss
381	0.02356520478
382	0.02351889065
383	0.02347546237
384	0.0234184723
385	0.02335931307
386	0.02335918976
387	0.02332737881
388	0.02330417804
389	0.02328478544
390	0.02322977156
391	0.02317459764
392	0.02311920536
393	0.0230776418
394	0.02304012565
395	0.02299128048
396	0.02294308866
397	0.02288738413
398	0.02286671057
399	0.02282414942
400	0.02280499421
401	0.02275783301
402	0.02273925912
403	0.02271116649
404	0.02265928001
405	0.02262206158
406	0.02256670719
407	0.02251726144
408	0.0224929692
409	0.02246190083
410	0.02241493152
411	0.02237283054
412	0.02234633468
413	0.02234626093
414	0.02230064051
415	0.02225970605
416	0.02221448262
417	0.02217633747
418	0.02216089366
419	0.02214217282
420	0.02212924945
421	0.022129134
422	0.0221267666
423	0.02212666211
424	0.02212666486
425	0.02212663745
426	0.02212662923
427	0.0221266193
428	0.02212164211
429	0.02212165555
430	0.02212159584
431	0.02212152792
432	0.02212127315
433	0.02212122643
434	0.0221193092
435	0.02211929579
436	0.02210349595
437	0.0221018687
438	0.02210184035
439	0.02209921504
440	0.02209785552
441	0.02209785946
442	0.0220967837
443	0.02209568109
444	0.02209449743
445	0.0220943841
446	0.02209439461
447	0.02209437787
448	0.02209416737
449	0.02209403008
450	0.02209060749
451	0.02208618707
452	0.02208617526
453	0.02208578277
454	0.02208561927
455	0.02208552617
456	0.02208510419
457	0.02208121887
458	0.02208118876
459	0.02208010028
460	0.02206665195
461	0.02206663834
462	0.02203058574
463	0.02203044068
464	0.02203042982
465	0.022030399
466	0.02203032664
467	0.022002549
468	0.02197814539
469	0.02194556601
470	0.02191441907
471	0.0218894096
472	0.02185380164
473	0.02182269766
474	0.02181079629
475	0.02181077619
476	0.02178639702
477	0.02178637592
478	0.02177115389
479	0.02174033434
480	0.021709647
481	0.0216794097
482	0.02164308475
483	0.02163990462
484	0.02163986899
485	0.02163987291
486	0.02159993546
487	0.02159993057
488	0.02158125809
489	0.02155722374
490	0.02155173202
491	0.02154906793
492	0.02154688209
493	0.02154660004
494	0.02154336794
495	0.02154086609
496	0.02154086489
497	0.0215408767
498	0.02153935598
499	0.02153935932
500	0.02153933979
501	0.021531248
502	0.02153123677
503	0.02153114493
504	0.02153104888
505	0.02153099672
506	0.02153097358
507	0.02152987981
508	0.02152986674
509	0.02152925395
510	0.02152889627
511	0.02152888362
512	0.02152884522
513	0.02152881445
514	0.02152881287
515	0.02152876614
516	0.0215278383
517	0.02150349177
518	0.02149485687
519	0.02149479634
520	0.02149469317
521	0.02149463199
522	0.02149457698
523	0.02149442516
524	0.02149372625
525	0.02149343798
526	0.0214933317
527	0.02149310319
528	0.02149310319
529	0.02149308989
530	0.02149018365
531	0.02149013399
532	0.02146395452
533	0.02144836678
534	0.02144835773
535	0.02144833775
536	0.02144834188
537	0.02144832644
538	0.0214483157
539	0.02144640396
540	0.02141673217
541	0.02139239579
542	0.02136705482
543	0.02133027038
544	0.0213044949
545	0.02130425107
546	0.02130423655
547	0.02128397662
548	0.0212631546
549	0.02125239986
550	0.02125239394
551	0.02123415369
552	0.02123414784
553	0.02122671159
554	0.02122056472
555	0.02120685018
556	0.0211845817
557	0.02116151784
558	0.02116141705
559	0.02113577143
560	0.02113575306
561	0.02113575279
562	0.02113573977
563	0.02113568061
564	0.02113352885
565	0.02113168921
566	0.0211316889
567	0.02113164472
568	0.0211315872
569	0.02111116759
570	0.02111116114
571	0.02111106342
572	0.02111072722
573	0.02108055258
574	0.02104078908
575	0.02100945339
576	0.0210093901
577	0.02098178143
578	0.02096852155
579	0.02094524537
580	0.02092593532
581	0.02092584971
582	0.02089269625
583	0.02089267953
584	0.02089265922
585	0.02088222225
586	0.02088216373
587	0.02086286863
588	0.02085155538
589	0.02085143127
590	0.02083124425
591	0.02083126098
592	0.0208312005
593	0.0208120476
594	0.02081203727
595	0.02079376473
596	0.02077340888
597	0.02076391913
598	0.02076390209
599	0.02076389895
600	0.02076386919
601	0.0207608074
602	0.0207606849
603	0.02076062419
604	0.02076060308
605	0.02076059606
606	0.02073896106
607	0.02071719986
608	0.02071717165
609	0.02071691392
610	0.02071682957
611	0.02071681549
612	0.0207167963
613	0.02071657011
614	0.02071656099
615	0.02071643785
616	0.02070071122
617	0.02070063526
618	0.02069816525
619	0.02069814187
620	0.02068311886
621	0.02065815282
622	0.02063643142
623	0.02061423166
624	0.02060270161
625	0.02058689707
626	0.02058689434
627	0.02058684738
628	0.02058683193
629	0.02058684043
630	0.02058681637
631	0.02058681469
632	0.02058680835
633	0.02058676401
634	0.02058674841
635	0.02058669374
636	0.02058668918
637	0.02058663247
638	0.02058660741
639	0.02058651582
640	0.02058651251
641	0.02058647759
642	0.02058648241
643	0.02058375074
644	0.02058372004
645	0.02057573361
646	0.02057572471
647	0.02055876572
648	0.02055871762
649	0.02055001467
650	0.02052142996
651	0.02052138635
652	0.02049786919
653	0.0204978774
654	0.02049299822
655	0.02046676852
656	0.02044940511
657	0.02044935482
658	0.02042079116
659	0.02040080109
660	0.0203780077
661	0.02035858903
662	0.02034000487
663	0.02033278501
664	0.02033274267
665	0.02033274267
666	0.02031171445
667	0.02031169466
668	0.02028896857
669	0.02027012095
670	0.02026961377
671	0.02025180255
672	0.02023629887
673	0.02023631392
674	0.02023626961
675	0.02023622488
676	0.02023299735
677	0.02023298173
678	0.02023297828
679	0.02023296721
